"trial_type","trial_index","time_elapsed","internal_node_id","participant_id","subject_id","age","gender","rocket_sides","red_planet_first_rocket","red_display_order","purple_display_order","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","button_pressed","success","duration","valid_pressed","rts","keys","planet_text","right_text","left_text","center_text","chosen_text","reward_text","trial_stage","practice_trial","transition_type","transition","reward","timestamp","choice"
"two-step-fixation","84","541789","0.0-61.0-2.7","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","85","544498","0.0-61.0-0.8","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","705.1999999880791","","49","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket2","","1","practice","null","","","","1"
"d3-animate-choice","86","547352","0.0-61.0-1.8","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","846.9000000059605","","49","","","3000","1","","","images/tutgreenplanet.jpg","images/tutalien2","images/tutalien1","images/tutrocket2","images/tutalien1","images/nothing.png","2","practice","true","common","0","2022-02-10 22:06:05.849","1"
"two-step-fixation","87","548356","0.0-61.0-2.8","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","88","551455","0.0-61.0-0.9","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","1094.0999999940395","","48","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket1","","1","practice","null","","","","2"
"d3-animate-choice","89","554175","0.0-61.0-1.9","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","714.3000000119209","","49","","","3000","1","","","images/tutyellowplanet.jpg","images/tutalien4","images/tutalien3","images/tutrocket1","images/tutalien3","images/nothing.png","2","practice","true","common","0","2022-02-10 22:06:12.672","1"
"two-step-fixation","90","555179","0.0-61.0-2.9","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","91","557738","0.0-61.0-0.10","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","553.3999999761581","","48","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket1","","1","practice","null","","","","2"
"d3-animate-choice","92","560439","0.0-61.0-1.10","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","695.6999999880791","","49","","","3000","1","","","images/tutgreenplanet.jpg","images/tutalien2","images/tutalien1","images/tutrocket1","images/tutalien1","images/t.png","2","practice","false","rare","1","2022-02-10 22:06:18.936","1"
"two-step-fixation","93","561443","0.0-61.0-2.10","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","94","564127","0.0-61.0-0.11","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","679.5999999940395","","48","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket1","","1","practice","null","","","","2"
"d3-animate-choice","95","566719","0.0-61.0-1.11","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","586.0999999940395","","49","","","3000","1","","","images/tutgreenplanet.jpg","images/tutalien2","images/tutalien1","images/tutrocket1","images/tutalien1","images/nothing.png","2","practice","false","rare","0","2022-02-10 22:06:25.216","1"
"two-step-fixation","96","567724","0.0-61.0-2.11","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","97","571162","0.0-61.0-0.12","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","1432.0999999940395","","49","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket2","","1","practice","null","","","","1"
"d3-animate-choice","98","573895","0.0-61.0-1.12","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","727.2000000178814","","48","","","3000","1","","","images/tutgreenplanet.jpg","images/tutalien2","images/tutalien1","images/tutrocket2","images/tutalien2","images/t.png","2","practice","true","common","1","2022-02-10 22:06:32.392","2"
"two-step-fixation","99","574899","0.0-61.0-2.12","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","100","577558","0.0-61.0-0.13","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","655.2999999821186","","49","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket2","","1","practice","null","","","","1"
"d3-animate-choice","101","580214","0.0-61.0-1.13","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","651.2999999821186","","48","","","3000","1","","","images/tutyellowplanet.jpg","images/tutalien4","images/tutalien3","images/tutrocket2","images/tutalien4","images/nothing.png","2","practice","false","rare","0","2022-02-10 22:06:38.711","2"
"two-step-fixation","102","581219","0.0-61.0-2.13","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","103","583729","0.0-61.0-0.14","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","506.19999998807907","","49","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket2","","1","practice","null","","","","1"
"d3-animate-choice","104","586271","0.0-61.0-1.14","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","534.6000000238419","","49","","","3000","1","","","images/tutgreenplanet.jpg","images/tutalien2","images/tutalien1","images/tutrocket2","images/tutalien1","images/nothing.png","2","practice","true","common","0","2022-02-10 22:06:44.768","1"
"two-step-fixation","105","587274","0.0-61.0-2.14","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","106","589752","0.0-61.0-0.15","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","471.90000000596046","","48","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket1","","1","practice","null","","","","2"
"d3-animate-choice","107","592398","0.0-61.0-1.15","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","641.8000000119209","","49","","","3000","1","","","images/tutgreenplanet.jpg","images/tutalien2","images/tutalien1","images/tutrocket1","images/tutalien1","images/t.png","2","practice","false","rare","1","2022-02-10 22:06:50.895","1"
"two-step-fixation","108","593402","0.0-61.0-2.15","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","109","595946","0.0-61.0-0.16","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","538.6999999880791","","48","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket1","","1","practice","null","","","","2"
"d3-animate-choice","110","598535","0.0-61.0-1.16","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","583","","49","","","3000","1","","","images/tutyellowplanet.jpg","images/tutalien4","images/tutalien3","images/tutrocket1","images/tutalien3","images/t.png","2","practice","true","common","1","2022-02-10 22:06:57.032","1"
"two-step-fixation","111","599539","0.0-61.0-2.16","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","112","602024","0.0-61.0-0.17","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","478.09999999403954","","48","","","3000","1","","","images/earth.jpg","images/tutrocket1","images/tutrocket2","null","images/tutrocket1","","1","practice","null","","","","2"
